label,text0,text1
48,canadian journalist detained harassed foreign journalist targeted cairo,canadian journalist detained harassed foreign journalist targeted
64,sidney crosby concussion raise safety debate hockey spark discussion,sidney crosby concussion raise safety consider hockey spark discussion
84,omg oprah plege wouldn text drive didn seriously lol xd bbl,omg oprah plege barrel wouldn text parkway drive didn seriously lol xd bbl
59,wlcentral yemen day rage february egypt jan yemen feb,wlcentral day rage egypt jan yemen
12,law suit taco bell beef filler find taco bell chihuahua,law suit taco bell beef filler find taco chihuahua
60,chipotle caught immigration crosshairs yahoo news knew genuine mexican working,news caught immigration crosshairs genuine chipotle knew yahoo mexican working
53,love kardashian doll fave doll khloe gt,love kardashian doll fave khloe
76,elizabeth olsen sundance film festival debut sister footstep theatrical,elizabeth olsen sundance film festival debut sister footstep
68,screen actor guild award list winner sag king speech reign supreme edie falco,screen actor riley b king guild award riddle list winner sag king speech reign supreme edie falco
75,facebook finally offer http change setting,facebook finally offer http change setting
42,competitive fishing tactic fly everyday fisherman thinking man,competitive fishing fly tactic everyday fisherman thinking man
67,creamy recipe fettuccine alfredo chicken recipe,creamy recipe fettuccine formula alfredo chicken recipe
42,ice fishing bro brohsdahl jason mitchell byron eckhardt special ice fishing schtick,frost ice fishing bro brohsdahl jason mitchell byron eckhardt glass special ice fishing schtick
42,flyfishing big earth publishing flyfishing barry reynolds bass walleye buy john,flyfishing big earthly concern publishing flyfishing barry sir joshua reynolds bass walleye buy john
38,interview venezuela sweetheart champion chavez venezuelan president hugo chavez speaks meeting,chairman republic of venezuela interview venezuela sweetheart champion chavez venezuelan president hugo chavez speaks meeting
13,court emanuel eligible chicago mayor ny time pa habit sur place assez longtemps,court emanuel eligible chicago newmarket mayor ny time pa habit tyre sur place assez longtemps
30,jay carney white house press secretary richard adam guardian,jay house press secretary guardian
68,king speech top screen actor guild award winner mtv movie music,king language top screen actor club award winner mtv movie music
14,insurance news federal judge reject health reform law district court judge roger vinson agreed,insurance news federal jurist reject health reform law district court jurist roger vinson accord
87,attorney general office identity theft prevention tip west virginia attorney general darrell mcgraw,attorney general general identity tip prevention theft west virginia attorney office darrell mcgraw
12,duraflame log beef taco bell,wetback duraflame log beef taco bell
79,superbowl volkswagen commercial force,superbowl commercial
79,hilarious super bowl commercial,screaming super bowl commercial
36,web daily stunning slow day launch daily ipad newspaper ipad,web daily stunning ipad day launch daily ipad newspaper slow
76,sundance familiar territory elizabeth bank omg,bank familiar territory elizabeth sundance omg
68,hellothere king speech win sag award king speech win best actor trophy sunday bythere,king speech win sag king win best actor sunday bythere
48,reporter attacked attack journalist send message,reporter attacked attack journalist diarist send message
79,case haven brilliant motorola xoom ad super bowl,case haven super bowl
84,justin bieber address danger texting driving extreme makeover music celebrity justin bieber,justin direct bieber address danger texting driving extreme makeover music celebrity justin euphony bieber
40,fda approved injectable drug called makena reduce risk preterm delivery week,fda approved injectable drug called makena reduce risk preterm delivery week
59,yemeni president ruled decade ll seek extend term pas power son reuters,yemeni president ruled decade tenner ll seek extend term pas power son protract reuters
42,brytec fly fishing box brytec fishing,brytec fly fishing boxwood brytec fishing
42,aquarium fish basic plant container garden pl,aquarium fish canonical plant container garden pl
64,school tackling cut teen concussion,school tackling track teen concussion
84,dont text drive,dont effort text drive
26,thousand jordan protest demand pm step day protest opposition supporter stre,thousand jordan stair requirement protest demand pm step day protest opposition supporter stre
52,novak djokovic win australian open well deserved played amazing couldn help feel andy murray,novak djokovic win australian murray well deserved played help couldn amazing feel andy open
79,bad best commercial movie trailer random urge buy doritos bud light superbowl,commercial movie random urge buy bud light superbowl
87,type identity theft dark dragon grownup identity theft,type theft dark dragon grownup identity theft
42,guided fly fishing muskegon river trout,guided fly fishing muskegon river pilot trout
53,love khloe alexandra kardashian biggest fan kuwait will meet,love khloe alexandra will biggest fan kuwait kardashian meet
68,king speech rule obvious batch oscar bait ap,king manner of speaking rule obvious batch oscar bait ap
85,recap steve job will good time apple,recap steve job will good time apple
68,gt annual academy award nomination announced man ve best picture noms,ve annual academy award nomination announced man gt picture best noms
